s,p,o
https://www.foom.com/core#proposition_42,http://www.w3.org/2000/01/rdf-schema#label,Proposition: Proposition 42
https://www.foom.com/core#proposition_42,http://www.w3.org/2004/02/skos/core#prefLabel,Proposition 42
https://www.foom.com/core#proposition_43,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#proposition_43,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#proposition
https://www.foom.com/core#proposition_43,https://www.foom.com/core#has_proposition_type,https://www.foom.com/core#proposition_type__theorem
https://www.foom.com/core#proposition_43,https://www.foom.com/core#is_in,https://www.foom.com/core#document__elements_book_1
https://www.foom.com/core#proposition_43,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__are_placed_about_complement_of_parallelogram__complement_of_parallelogram__diameter_of_parallelogram_
https://www.foom.com/core#proposition_43,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__equals_complement_of_parallelogram__complement_of_parallelogram_
https://www.foom.com/core#proposition_43,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__is_placed_on_complement_of_parallelogram__diameter_of_parallelogram_
https://www.foom.com/core#proposition_43,http://www.w3.org/2000/01/rdf-schema#label,Proposition: Proposition 43
https://www.foom.com/core#proposition_43,http://www.w3.org/2004/02/skos/core#prefLabel,Proposition 43
https://www.foom.com/core#proposition_44,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#proposition_44,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#proposition
https://www.foom.com/core#proposition_44,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__finite_straight_line
https://www.foom.com/core#proposition_44,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__rectilinear_angle
https://www.foom.com/core#proposition_44,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__triangle
https://www.foom.com/core#proposition_44,https://www.foom.com/core#has_given_concept,https://www.foom.com/core#concept__finite_straight_line
https://www.foom.com/core#proposition_44,https://www.foom.com/core#has_given_concept,https://www.foom.com/core#concept__rectilinear_angle
https://www.foom.com/core#proposition_44,https://www.foom.com/core#has_given_concept,https://www.foom.com/core#concept__triangle
https://www.foom.com/core#proposition_44,https://www.foom.com/core#has_proposition_type,https://www.foom.com/core#proposition_type__construction
https://www.foom.com/core#proposition_44,https://www.foom.com/core#is_in,https://www.foom.com/core#document__elements_book_1
https://www.foom.com/core#proposition_44,https://www.foom.com/core#refers_to,https://www.foom.com/core#operation_instance__apply_in_rectilinear_angle__parallelogram___parallelogram
https://www.foom.com/core#proposition_44,https://www.foom.com/core#refers_to,https://www.foom.com/core#operation_instance__apply_to_finite_straight_line__parallelogram___parallelogram
https://www.foom.com/core#proposition_44,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__equals_angle_of_parallelogram__angle_
https://www.foom.com/core#proposition_44,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__equals_parallelogram__triangle_
https://www.foom.com/core#proposition_44,http://www.w3.org/2000/01/rdf-schema#label,Proposition: Proposition 44
https://www.foom.com/core#proposition_44,http://www.w3.org/2004/02/skos/core#prefLabel,Proposition 44
https://www.foom.com/core#proposition_45,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#proposition_45,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#proposition
https://www.foom.com/core#proposition_45,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__rectilinear_angle
https://www.foom.com/core#proposition_45,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__rectilinear_figure
https://www.foom.com/core#proposition_45,https://www.foom.com/core#has_given_concept,https://www.foom.com/core#concept__rectilinear_angle
https://www.foom.com/core#proposition_45,https://www.foom.com/core#has_given_concept,https://www.foom.com/core#concept__rectilinear_figure
https://www.foom.com/core#proposition_45,https://www.foom.com/core#has_proposition_type,https://www.foom.com/core#proposition_type__construction
https://www.foom.com/core#proposition_45,https://www.foom.com/core#is_in,https://www.foom.com/core#document__elements_book_1
https://www.foom.com/core#proposition_45,https://www.foom.com/core#refers_to,https://www.foom.com/core#operation_instance__construct_in_parallelogram__rectilinear_angle___parallelogram
https://www.foom.com/core#proposition_45,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__equals_parallelogram__rectilinear_figure_
https://www.foom.com/core#proposition_45,http://www.w3.org/2000/01/rdf-schema#label,Proposition: Proposition 45
https://www.foom.com/core#proposition_45,http://www.w3.org/2004/02/skos/core#prefLabel,Proposition 45
https://www.foom.com/core#proposition_46,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#proposition_46,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#proposition
https://www.foom.com/core#proposition_46,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__finite_straight_line
https://www.foom.com/core#proposition_46,https://www.foom.com/core#has_given_concept,https://www.foom.com/core#concept__finite_straight_line
https://www.foom.com/core#proposition_46,https://www.foom.com/core#has_proposition_type,https://www.foom.com/core#proposition_type__construction
https://www.foom.com/core#proposition_46,https://www.foom.com/core#is_in,https://www.foom.com/core#document__elements_book_1
https://www.foom.com/core#proposition_46,https://www.foom.com/core#refers_to,https://www.foom.com/core#operation_instance__describe_on_square__finite_straight_line___square
https://www.foom.com/core#proposition_46,http://www.w3.org/2000/01/rdf-schema#label,Proposition: Proposition 46
https://www.foom.com/core#proposition_46,http://www.w3.org/2004/02/skos/core#prefLabel,Proposition 46
https://www.foom.com/core#proposition_47,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#proposition_47,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#proposition
https://www.foom.com/core#proposition_47,https://www.foom.com/core#has_proposition_type,https://www.foom.com/core#proposition_type__theorem
https://www.foom.com/core#proposition_47,https://www.foom.com/core#is_in,https://www.foom.com/core#document__elements_book_1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__encompassing_side_of_triangle__side_of_triangle__right_angle_
https://www.foom.com/core#proposition_47,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__equals_square__rectilinear_figure_
https://www.foom.com/core#proposition_47,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__equals_square__sum_square__square__
https://www.foom.com/core#proposition_47,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__is_placed_on_square__side_of_triangle_
https://www.foom.com/core#proposition_47,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__is_right_angled_triangle_
https://www.foom.com/core#proposition_47,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__subtended_by_side_of_triangle__right_angle_
https://www.foom.com/core#proposition_47,http://www.w3.org/2000/01/rdf-schema#label,Proposition: Proposition 47
https://www.foom.com/core#proposition_47,http://www.w3.org/2004/02/skos/core#prefLabel,Proposition 47
https://www.foom.com/core#proposition_48,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#proposition_48,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#proposition
https://www.foom.com/core#proposition_48,https://www.foom.com/core#has_proposition_type,https://www.foom.com/core#proposition_type__theorem
https://www.foom.com/core#proposition_48,https://www.foom.com/core#is_in,https://www.foom.com/core#document__elements_book_1
https://www.foom.com/core#proposition_48,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__encompassing_side_of_triangle__side_of_triangle__angle_
https://www.foom.com/core#proposition_48,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__equals_square__sum_square__square__
https://www.foom.com/core#proposition_48,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__is_placed_on_square__side_of_triangle_
https://www.foom.com/core#proposition_48,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__remaining_side_of_triangle_
https://www.foom.com/core#proposition_48,http://www.w3.org/2000/01/rdf-schema#label,Proposition: Proposition 48
https://www.foom.com/core#proposition_48,http://www.w3.org/2004/02/skos/core#prefLabel,Proposition 48
https://www.foom.com/core#proposition_5,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#proposition_5,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#proposition
https://www.foom.com/core#proposition_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__isosceles_triangle
https://www.foom.com/core#proposition_5,https://www.foom.com/core#has_given_concept,https://www.foom.com/core#concept__isosceles_triangle
https://www.foom.com/core#proposition_5,https://www.foom.com/core#has_implication,https://www.foom.com/core#implication_____equals_at_base_angle__isosceles_triangle___at_base_angle__isosceles_triangle_____equals_under_base_angle__isosceles_triangle___under_base_angle__isosceles_triangle__
https://www.foom.com/core#proposition_5,https://www.foom.com/core#has_proposition_type,https://www.foom.com/core#proposition_type__theorem
https://www.foom.com/core#proposition_5,https://www.foom.com/core#is_in,https://www.foom.com/core#document__elements_book_1
https://www.foom.com/core#proposition_5,https://www.foom.com/core#refers_to,https://www.foom.com/core#operation_instance__extend_side_of_triangle___finite_straight_line
https://www.foom.com/core#proposition_5,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__at_base_interior_angle_of_triangle__isosceles_triangle_
https://www.foom.com/core#proposition_5,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__equals_angle__angle_
https://www.foom.com/core#proposition_5,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__under_base_angle__isosceles_triangle_
https://www.foom.com/core#proposition_5,http://www.w3.org/2000/01/rdf-schema#label,Proposition: Proposition 5
https://www.foom.com/core#proposition_5,http://www.w3.org/2004/02/skos/core#prefLabel,Proposition 5
https://www.foom.com/core#proposition_5a,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#proposition_5a,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#proposition
https://www.foom.com/core#proposition_5a,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__isosceles_triangle
https://www.foom.com/core#proposition_5a,https://www.foom.com/core#has_gist,https://www.foom.com/core#gist__isosceles_triangles_have_equal_angles_at_the_base
https://www.foom.com/core#proposition_5a,https://www.foom.com/core#has_given_concept,https://www.foom.com/core#concept__isosceles_triangle
https://www.foom.com/core#proposition_5a,https://www.foom.com/core#has_implication,https://www.foom.com/core#implication_____at_base_angle__isosceles_triangle___at_base_angle__isosceles_triangle__
